ID,CREDITSTATUS,GENDER,OWNCAR,OWNPROPERTY,CHILDRENCOUNT,INCOMETOTAL,INCOMETYPE,EDUCATIONLEVEL,MARITALSTATUS,HOUSINGTYPE,MOBILE,EMAIL,OCCUPATION,FAMSIZE
5094925,C,F,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5094926,0,F,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5094930,0,M,Y,Y,0,405000,Commercial associate,Higher education,Married,House / apartment,1,0,Drivers,2
5094940,X,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5094944,X,F,Y,N,0,45000,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,Sales staff,1
5094954,C,F,N,Y,0,112500,Pensioner,Higher education,Single / not married,House / apartment,1,0,,1
5094955,C,F,N,Y,0,112500,Pensioner,Higher education,Single / not married,House / apartment,1,0,,1
5094960,C,F,N,Y,0,112500,Pensioner,Higher education,Single / not married,House / apartment,1,0,,1
5094970,0,F,N,Y,2,60750,Commercial associate,Higher education,Married,House / apartment,1,0,Core staff,4
5095008,X,M,N,Y,2,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5095024,0,F,N,Y,0,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2
5095034,C,M,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5095035,C,M,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5095041,C,M,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5095042,0,M,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5095058,0,F,Y,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5095060,0,F,Y,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5095071,0,F,Y,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5095075,0,F,Y,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5095076,0,F,Y,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5095085,0,F,Y,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5095092,C,F,N,Y,2,202500,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,4
5095101,C,F,N,Y,2,202500,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,4
5095102,1,F,N,Y,2,202500,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,4
5095104,X,F,N,Y,2,202500,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,4
5095106,0,F,N,Y,2,202500,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,4
5095109,0,F,N,Y,0,126000,Working,Higher education,Single / not married,House / apartment,1,0,,1
5095118,X,F,N,Y,0,67500,Working,Higher education,Married,House / apartment,1,0,Core staff,2
5095124,0,F,N,Y,0,67500,Working,Higher education,Married,House / apartment,1,0,Core staff,2
5095130,C,F,N,Y,0,135000,Pensioner,Higher education,Married,House / apartment,1,0,,2
5095133,0,F,N,Y,0,135000,Pensioner,Higher education,Married,House / apartment,1,0,,2
5095141,C,F,N,Y,2,157500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,High skill tech staff,3
5095164,X,M,Y,Y,0,252000,Commercial associate,Higher education,Married,House / apartment,1,0,Drivers,2
5095166,C,M,Y,Y,0,252000,Commercial associate,Higher education,Married,House / apartment,1,0,Drivers,2
5095170,C,M,Y,Y,0,252000,Commercial associate,Higher education,Married,House / apartment,1,0,Drivers,2
5095171,X,M,Y,Y,0,252000,Commercial associate,Higher education,Married,House / apartment,1,0,Drivers,2
5095186,X,M,Y,Y,1,495000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Managers,3
5095187,X,M,Y,Y,1,495000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Managers,3
5095198,C,F,N,Y,0,112500,Working,Secondary / secondary special,Separated,House / apartment,1,0,Medicine staff,1
5095206,C,M,Y,Y,1,292500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,3
5095207,0,M,Y,Y,1,292500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,3
5095208,0,M,Y,Y,1,292500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,3
5095211,C,F,N,Y,0,135000,Working,Secondary / secondary special,Widow,House / apartment,1,0,Sales staff,1
5095224,X,M,Y,Y,2,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,4
5095226,X,M,Y,Y,2,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,4
5095228,0,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5095243,0,F,N,N,2,112500,Working,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,3
5095247,0,F,N,N,2,112500,Working,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,3
5095256,X,M,Y,Y,1,450000,Working,Higher education,Married,House / apartment,1,0,Managers,3
5095257,0,M,Y,Y,1,450000,Working,Higher education,Married,House / apartment,1,0,Managers,3
5095261,X,M,N,Y,0,189000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5095290,C,F,N,Y,1,229500,State servant,Higher education,Married,House / apartment,1,0,,3
5095302,C,F,Y,Y,0,225000,Working,Higher education,Married,House / apartment,1,0,Core staff,2
5095315,C,F,Y,Y,0,225000,Working,Higher education,Married,House / apartment,1,0,Core staff,2
5095316,C,F,Y,Y,0,225000,Working,Higher education,Married,House / apartment,1,0,Core staff,2
5095323,C,F,N,Y,0,315000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5095334,C,M,N,Y,0,135000,Working,Higher education,Married,House / apartment,1,0,Laborers,2
5095347,0,M,Y,Y,0,225000,Pensioner,Higher education,Married,House / apartment,1,0,,2
5095348,C,M,Y,Y,0,225000,Pensioner,Higher education,Married,House / apartment,1,0,,2
5095352,C,M,Y,Y,0,225000,Pensioner,Higher education,Married,House / apartment,1,0,,2
5095353,C,F,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Accountants,2
5095355,C,F,N,N,0,157500,Working,Secondary / secondary special,Single / not married,With parents,1,0,Sales staff,1
5095356,0,F,N,N,0,157500,Working,Secondary / secondary special,Single / not married,With parents,1,0,Sales staff,1
5095359,C,M,N,Y,1,270000,Commercial associate,Higher education,Married,House / apartment,1,1,Managers,3
5095360,0,M,N,Y,1,270000,Commercial associate,Higher education,Married,House / apartment,1,1,Managers,3
5095361,C,F,N,Y,1,202500,Working,Higher education,Married,Rented apartment,1,0,,3
5095373,C,M,Y,Y,1,315000,Working,Higher education,Separated,House / apartment,1,0,Managers,2
5095374,C,M,Y,Y,1,315000,Working,Higher education,Separated,House / apartment,1,0,Managers,2
5095378,C,M,Y,Y,1,315000,Working,Higher education,Separated,House / apartment,1,0,Managers,2
5095379,C,M,Y,Y,1,315000,Working,Higher education,Separated,House / apartment,1,0,Managers,2
5095383,C,M,Y,Y,1,315000,Working,Higher education,Separated,House / apartment,1,0,Managers,2
5095387,C,M,Y,Y,1,270000,Working,Secondary / secondary special,Married,Municipal apartment,1,1,Core staff,3
5095413,X,F,N,N,0,90000,Working,Secondary / secondary special,Single / not married,With parents,1,0,Sales staff,1
5095416,X,F,N,N,0,90000,Working,Secondary / secondary special,Single / not married,With parents,1,0,Sales staff,1
5095423,C,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,1,1,,2
5095424,C,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,1,1,,2
5095427,C,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,1,1,,2
5095431,X,F,N,Y,0,292500,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,2
5095442,C,F,N,Y,1,99000,Working,Incomplete higher,Married,House / apartment,1,0,Sales staff,3
5095455,0,F,Y,Y,2,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,4
5095461,0,F,N,Y,0,270000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,HR staff,1
5095472,C,F,Y,Y,1,360000,Commercial associate,Incomplete higher,Married,House / apartment,1,0,Laborers,3
5095474,0,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5095479,X,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5095488,C,F,N,Y,1,157500,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,2
5095495,X,F,N,Y,0,337500,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
5095496,X,F,N,Y,0,337500,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
5095497,X,F,N,Y,0,337500,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
5095507,C,F,N,Y,0,157500,Working,Higher education,Married,House / apartment,1,0,Managers,2
5095512,C,M,Y,Y,0,297000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5095516,C,M,Y,Y,0,297000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5095552,C,F,N,N,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5095555,C,F,N,N,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5095570,C,F,N,N,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2
5095586,X,F,N,N,0,270000,Working,Incomplete higher,Civil marriage,House / apartment,1,1,Medicine staff,2
5095608,C,M,N,N,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
5095617,C,M,N,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
5095623,0,F,N,N,1,81000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5095635,0,M,Y,N,1,180000,Working,Higher education,Married,House / apartment,1,0,Drivers,3
5095643,X,F,N,N,1,180000,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,1,0,Sales staff,3
5095653,X,M,N,N,0,157500,Working,Higher education,Single / not married,House / apartment,1,0,Core staff,1
5095662,0,M,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5095679,C,F,N,N,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5095687,X,M,N,N,2,216000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5095688,X,M,N,N,2,216000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5095689,C,M,N,N,2,216000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5095690,X,M,N,N,2,216000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5095691,X,M,N,N,2,216000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5095693,X,M,N,N,2,216000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5095711,0,F,N,N,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5095717,0,F,N,N,0,130500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5095721,0,M,Y,N,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5095728,0,M,Y,N,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5095729,0,M,Y,N,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5095730,0,M,Y,N,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5095734,X,M,Y,N,2,178200,Working,Higher education,Married,House / apartment,1,0,Core staff,4
5095735,C,M,N,N,0,405000,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,2
5095758,0,F,N,N,0,157500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2
5095769,X,F,Y,N,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,0,Sales staff,1
5095770,X,F,Y,N,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,0,Sales staff,1
5095773,C,F,N,N,0,139500,Commercial associate,Higher education,Single / not married,House / apartment,1,0,Sales staff,1
5095783,C,F,N,N,0,175500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5095784,C,F,N,N,0,175500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5095785,C,F,N,N,0,175500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5095789,C,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5095803,C,M,Y,N,1,252000,State servant,Higher education,Married,House / apartment,1,0,High skill tech staff,3
5095813,X,F,N,N,2,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,4
5095818,0,F,N,N,3,112500,Working,Incomplete higher,Married,Municipal apartment,1,0,Sales staff,5
5095834,C,M,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5095846,C,F,N,N,0,216000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5095850,C,F,N,N,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,0,Accountants,1
5095863,X,F,N,N,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,0,Accountants,1
5095864,0,F,N,N,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,0,Accountants,1
5095876,C,F,N,N,0,202500,Working,Higher education,Civil marriage,House / apartment,1,0,Core staff,2
5095879,C,F,N,N,1,157500,Working,Secondary / secondary special,Widow,House / apartment,1,0,,2
5095887,0,M,Y,N,0,103500,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5095888,C,M,Y,N,0,103500,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5095889,X,M,Y,N,0,103500,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5095895,X,F,N,N,1,112500,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,3
5095896,0,F,N,N,1,112500,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,3
5095902,X,F,N,N,0,135000,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,Core staff,1
5095904,C,F,N,N,0,135000,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,Core staff,1
5095905,C,F,N,N,0,135000,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,Core staff,1
5095923,C,F,N,N,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5095930,C,F,N,N,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5095934,C,F,N,N,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5095937,1,M,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5095941,C,F,Y,N,0,202500,Working,Higher education,Married,House / apartment,1,0,Managers,2
5095948,C,F,N,N,2,193500,Working,Higher education,Married,With parents,1,0,,4
5095950,C,F,N,N,2,193500,Working,Higher education,Married,With parents,1,0,,4
5095958,C,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5095962,0,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5095966,0,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5095967,X,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5095972,X,F,Y,N,0,225000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,High skill tech staff,2
5095973,X,F,Y,N,0,225000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,High skill tech staff,2
5095977,X,F,Y,N,0,225000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,High skill tech staff,2
5095979,C,F,Y,N,0,225000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,High skill tech staff,2
5095981,X,F,Y,N,0,225000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,High skill tech staff,2
5095985,C,F,N,N,0,180000,Working,Higher education,Married,House / apartment,1,0,Sales staff,2
5095987,C,M,N,N,0,121500,Working,Incomplete higher,Married,House / apartment,1,0,Laborers,2
5095990,0,M,N,N,0,157500,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,2
5095991,C,M,Y,N,0,234000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5096001,X,M,N,N,1,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,3
5096002,X,M,N,N,1,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,3
5096009,C,M,N,N,1,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,3
5096012,C,M,N,N,1,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,3
5096017,C,F,Y,N,1,225000,Working,Secondary / secondary special,Separated,House / apartment,1,0,Managers,2
5096029,C,F,Y,N,1,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,2
5096036,C,F,N,N,0,202500,Working,Higher education,Married,Municipal apartment,1,0,Security staff,2
5096038,X,F,N,N,0,202500,Working,Higher education,Married,Municipal apartment,1,0,Security staff,2
5096043,C,F,N,N,0,112500,Working,Secondary / secondary special,Married,With parents,1,0,,2
5096047,C,F,N,N,0,225000,Pensioner,Higher education,Married,House / apartment,1,1,,2
5096049,C,F,N,N,0,225000,Pensioner,Higher education,Married,House / apartment,1,1,,2
5096063,C,F,N,N,2,73350,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,4
5096065,C,F,N,N,2,73350,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,4
5096068,C,F,Y,N,0,180000,Working,Higher education,Married,House / apartment,1,1,Core staff,2
5096074,C,M,N,N,1,207000,State servant,Higher education,Married,Office apartment,1,0,Core staff,3
5096079,0,M,N,N,1,207000,State servant,Higher education,Married,Office apartment,1,0,Core staff,3
5096093,C,F,N,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Accountants,3
5096106,0,F,Y,N,2,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,4
5096108,0,F,Y,N,2,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,4
5096110,0,F,Y,N,2,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,4
5096120,C,F,N,N,1,157500,Working,Higher education,Single / not married,House / apartment,1,0,Accountants,2
5096135,C,M,N,N,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5096137,0,M,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5096150,0,F,N,N,0,180000,Working,Secondary / secondary special,Single / not married,With parents,1,0,Sales staff,1
5096156,C,F,Y,N,1,450000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,3
5096167,C,F,N,N,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5096168,C,F,N,N,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5096170,1,F,N,N,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5096172,X,F,N,N,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5096173,0,M,N,N,0,225000,State servant,Higher education,Single / not married,With parents,1,0,Core staff,1
5096184,C,F,N,N,0,153000,Working,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2
5096192,X,M,N,N,0,360000,Commercial associate,Higher education,Married,House / apartment,1,0,,2
5096212,C,M,N,N,0,81000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Low-skill Laborers,2
5096223,0,F,N,N,1,63000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3
5096226,C,F,N,N,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5096228,C,F,N,N,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5096233,C,F,N,N,0,117000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5096237,0,F,N,N,0,117000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5096242,X,F,N,N,0,117000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5096253,X,M,N,N,2,247500,Working,Secondary / secondary special,Married,Office apartment,1,0,Laborers,4
5096263,C,F,N,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
5096270,C,M,N,N,0,265500,Working,Higher education,Single / not married,House / apartment,1,0,Laborers,1
5096278,C,F,N,N,0,360000,Commercial associate,Higher education,Separated,House / apartment,1,0,,1
5096281,C,F,N,N,0,360000,Commercial associate,Higher education,Separated,House / apartment,1,0,,1
5096283,C,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2
5096301,C,F,N,N,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,3
5096302,X,F,N,N,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,3
5096306,X,F,N,N,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,3
5096312,0,F,Y,N,0,81000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,Laborers,2
5096318,0,M,Y,N,0,270000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,Core staff,1
5096322,C,F,Y,N,0,162000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
5096331,X,F,N,N,0,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2
5096344,C,F,N,N,0,112500,Working,Secondary / secondary special,Married,Municipal apartment,1,0,Laborers,2
5096349,C,M,Y,N,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5096352,C,M,Y,N,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5096375,C,F,Y,N,0,207000,Working,Higher education,Married,House / apartment,1,0,HR staff,2
5096386,0,M,N,N,0,112500,Pensioner,Higher education,Married,House / apartment,1,0,,2
5096393,C,M,Y,N,0,391500,Commercial associate,Higher education,Single / not married,House / apartment,1,1,Managers,1
5096400,X,M,Y,N,0,405000,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,2
5096403,X,M,Y,N,0,405000,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,2
5096404,X,M,Y,N,0,405000,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,2
5096410,0,F,Y,N,1,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3
5096414,C,F,N,N,0,76500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5096415,0,F,N,N,0,76500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5096418,C,F,N,N,0,76500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5096424,0,M,Y,N,0,270000,Commercial associate,Higher education,Separated,House / apartment,1,0,,1
5096442,X,F,N,N,0,112500,Working,Secondary / secondary special,Separated,House / apartment,1,0,Security staff,1
5096445,X,F,N,N,1,144000,Commercial associate,Higher education,Married,House / apartment,1,0,,3
5096446,C,F,N,N,1,144000,Commercial associate,Higher education,Married,House / apartment,1,0,,3
5096450,C,F,N,N,1,144000,Commercial associate,Higher education,Married,House / apartment,1,0,,3
5096456,C,F,N,N,1,144000,Commercial associate,Higher education,Married,House / apartment,1,0,,3
5096468,C,M,Y,N,1,450000,Working,Higher education,Married,House / apartment,1,0,Managers,3
5096470,C,M,Y,N,1,450000,Working,Higher education,Married,House / apartment,1,0,Managers,3
5096479,X,F,N,N,0,103500,Working,Higher education,Married,House / apartment,1,0,,2
5096491,0,F,N,N,2,103500,Commercial associate,Higher education,Married,House / apartment,1,0,High skill tech staff,4
5096492,0,F,N,N,2,103500,Commercial associate,Higher education,Married,House / apartment,1,0,High skill tech staff,4
5096494,X,F,N,N,2,103500,Commercial associate,Higher education,Married,House / apartment,1,0,High skill tech staff,4
5096497,0,F,N,N,2,103500,Commercial associate,Higher education,Married,House / apartment,1,0,High skill tech staff,4
5096500,X,F,Y,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,3
5096511,0,F,N,N,0,189000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Managers,2
5096516,C,F,N,N,0,189000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Managers,2
5096517,X,F,N,N,0,189000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Managers,2
5096518,C,F,N,N,0,189000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Managers,2
5096525,0,F,N,N,0,225000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Cleaning staff,2
5096526,C,F,N,N,0,135000,Working,Secondary / secondary special,Widow,Co-op apartment,1,0,Core staff,1
5096528,C,F,N,N,0,135000,Working,Secondary / secondary special,Widow,Co-op apartment,1,0,Core staff,1
5096532,C,F,Y,N,0,216000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5096542,0,F,Y,N,0,216000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5096551,X,F,Y,N,0,216000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5096555,X,F,Y,N,0,216000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5096573,0,M,Y,N,0,225000,Pensioner,Higher education,Married,House / apartment,1,0,,2
5096575,C,F,N,N,0,117000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5096576,0,F,N,N,0,117000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5096582,C,F,N,N,0,117000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5096593,X,F,N,N,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Core staff,1
5096601,C,F,Y,N,1,225000,Working,Higher education,Civil marriage,House / apartment,1,0,Core staff,3
5096616,X,F,N,N,1,99000,Commercial associate,Secondary / secondary special,Married,With parents,1,0,Medicine staff,3
5096621,C,F,N,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5096622,0,F,N,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5096624,C,F,Y,N,2,81000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5096627,C,F,Y,N,0,270000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,,1
5096637,C,F,N,N,0,90000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2
5096650,X,F,Y,N,2,135000,Working,Higher education,Civil marriage,Municipal apartment,1,0,Sales staff,4
5096651,C,F,N,N,1,211500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,3
5096656,C,F,N,N,0,90000,State servant,Secondary / secondary special,Married,House / apartment,1,0,,2
5096660,X,M,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5096662,X,M,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5096663,X,M,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5096666,X,M,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5096668,0,M,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5096669,0,F,N,N,0,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
